dataReferencia,sexo,idade,area,campus,faixaEtaria,voluntarioId
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,EKLEKTOS,Não informado,b50ea28a46338682586c99960c080c39
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,d286166bfb04c875ade226bf2f4d7a5a
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,208c34646e2b52593bba6c12d4a0f0fe
2023-10-01,Não informado,,Não informado,EKLEKTOS,Não informado,b50ea28a46338682586c99960c080c39
2023-10-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,d286166bfb04c875ade226bf2f4d7a5a
2023-10-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,064532bffbd4a3d8bb8001c21486233a
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,064532bffbd4a3d8bb8001c21486233a
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,2810a568b622debe745e3631e3101657
2023-10-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-10-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-09-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-08-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,BUTANTÃ,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,EKLEKTOS,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,VOX,Não informado,d41d8cd98f00b204e9800998ecf8427e
2023-07-01,Não informado,,Não informado,MORUMBI,Não informado,d41d8cd98f00b204e9800998ecf8427e
